"Conc","timestamp","Bosch1","Bosch2","SGP30","Winzen1","Winzen2","Temperature","Humidity","absolute_Humidity","Bosch1_ppm","Bosch2_ppm"
0.634098,"2021-02-03 15:35:00",123.24,74.6045,857.95,436.4,432.5,23.05,13.1955,2.71936358210616,1623.26587287253,905.087084186702
0.624914,"2021-02-03 15:36:00",123.227,74.664,849.35,428.9,428,23.0495,13.197,2.71959494775428,1623.29138988276,903.984211255406
0.615728,"2021-02-03 15:37:00",123.2445,74.581,836.35,421.1,421.6,23.047,13.202,2.72023642145143,1622.81908053514,905.079738695745
0.57939,"2021-02-03 15:39:00",123.412,74.671,807.5,405,406.85,23.0405,13.2045,2.71974040696868,1621.34932396977,903.800169829541
0.569798,"2021-02-03 15:40:00",123.515,74.6155,801.15,396.5,399.4,23.04,13.205,2.71976562340267,1620.29491609937,904.718001330893
0.559433,"2021-02-03 15:41:00",123.5935,74.6775,796.2,389,392.05,23.0395,13.205,2.71968785639777,1619.53647262663,903.715516532742
0.549778,"2021-02-03 15:42:00",123.8195,74.83,781.65,381.7,384,23.032,13.2085,2.71924212917027,1617.45771915676,901.370354531687
0.540616,"2021-02-03 15:44:00",123.943,74.8305,754.6,366.4,369.2,23.03,13.2075,2.71872526620475,1616.44918370428,901.599620015153
0.530038,"2021-02-03 15:45:00",123.9925,74.804,749.05,359.2,362.1,23.0255,13.21,2.71854013113137,1616.03518519692,902.127488756293
0.524126,"2021-02-03 15:46:00",123.965,74.7925,739.4,352.6,355,23.02,13.214,2.71850800668341,1616.32722154384,902.334443485956
0.513053,"2021-02-03 15:46:00",123.965,74.7925,739.4,352.6,355,23.02,13.214,2.71850800668341,1616.32722154384,902.334443485956
0.499486,"2021-02-03 15:49:00",124.152,74.894,711.5,332.7,335.1,23.02,13.2105,2.71778795385888,1614.77416155021,900.970365666552
0.490239,"2021-02-03 15:50:00",124.15,74.923,696.25,326,329,23.0195,13.2145,2.71853312534019,1614.45161644149,900.143760062581
0.482204,"2021-02-03 15:50:00",124.15,74.923,696.25,326,329,23.0195,13.2145,2.71853312534019,1614.45161644149,900.143760062581
0.476928,"2021-02-03 15:51:00",124.0835,74.8865,693.5,320,322.8,23.015,13.215,2.7179363328176,1615.39578816706,901.027306354646
0.462575,"2021-02-03 15:54:00",124.1285,74.801,659.55,302.8,304.35,23.013,13.2135,2.71731695479916,1615.2274357952,902.740170674659
0.454195,"2021-02-03 15:54:00",124.1285,74.801,659.55,302.8,304.35,23.013,13.2135,2.71731695479916,1615.2274357952,902.740170674659
0.446697,"2021-02-03 15:55:00",124.0975,74.794,656.15,297.4,299.1,23.0155,13.214,2.71780838805961,1615.31360623255,902.631108148888
0.441215,"2021-02-03 15:56:00",124.1055,74.8405,648.6,291.4,293.55,23.0195,13.2105,2.71771023135999,1615.2781729971,901.899361062424
0.428114,"2021-02-03 15:58:00",124.0015,74.8,630.5,281.2,282.55,23.017,13.2075,2.71670456544802,1616.78874565692,903.038620350363
0.419815,"2021-02-03 15:59:00",124.001,74.787,619.05,276.4,277.55,23.02,13.212,2.71809654792653,1616.15347615473,902.615575446229
0.414511,"2021-02-03 16:00:00",124.0055,74.8065,615.65,271.9,272.55,23.02,13.2105,2.71778795385888,1616.25003893674,902.431616797385
0.406365,"2021-02-03 16:01:00",123.9935,74.758,601.05,267,267.35,23.015,13.21,2.71690798006209,1616.77580157233,903.647098259591
0.39462,"2021-02-03 16:03:00",123.979,74.734,589.2,257.5,257.9,23.012,13.2075,2.71592771866251,1617.37306897782,904.499539373493
0.39007,"2021-02-03 16:04:00",123.8975,74.6805,584.95,253.25,253.4,23.013,13.2055,2.71567177860523,1618.31285234367,905.512501611164
0.384736,"2021-02-03 16:05:00",123.892,74.667,579.3,248.6,248.7,23.016,13.206,2.71624065725127,1618.10652054233,905.476662188282
0.379408,"2021-02-03 16:06:00",123.9415,74.658,573.1,244.7,244.4,23.018,13.205,2.71634569324115,1617.55885727792,905.579004151176
0.368462,"2021-02-03 16:08:00",123.806,74.681,565.65,236.45,235.8,23.02,13.2005,2.71573066007449,1619.20923316938,905.477030321778
